source_id,canonical_id_status,title,issuer_or_journal,publication_or_event_date,year,url,doi,registry_id,source_type,evidence_tier,access_depth,exact_locator_availability,locator,last_verified,r_and_d_implication,reference_text,data_cut,schema_version
784,v2_frozen_registry_record,Prostaglandin F2-alpha Eye Drops (Bimatoprost) in Thyroid Eye Disease: a Randomised Controlled Double Blind Crossover Trial,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02059655,NA (no DOI),NCT02059655,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02059655; document_id=CTGOV-NCT02059655-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Prostaglandin F2-alpha Eye Drops (Bimatoprost) in Thyroid Eye Disease: a Randomised Controlled Double Blind Crossover Trial. NCT02059655. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02059655,2026-09-10,2.0.0
785,v2_frozen_registry_record,Selenium - ITEDS: A North American Study,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02112643,NA (no DOI),NCT02112643,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02112643; document_id=CTGOV-NCT02112643-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Selenium - ITEDS: A North American Study. NCT02112643. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02112643,2026-09-10,2.0.0
786,v2_frozen_registry_record,The Effect of Different Calculated Doses of I-131 in Treatment of Patients With Grave's Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02114619,NA (no DOI),NCT02114619,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02114619; document_id=CTGOV-NCT02114619-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. The Effect of Different Calculated Doses of I-131 in Treatment of Patients With Grave's Disease. NCT02114619. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02114619,2026-09-10,2.0.0
787,v2_frozen_registry_record,Phase 3 Study of Treatment of Soft Tissue Expansion and Exophthalmos in Inactive Thyroid Eye Disease Patients Using Drops of Prostaglandin Analogues.,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02155049,NA (no DOI),NCT02155049,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02155049; document_id=CTGOV-NCT02155049-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Phase 3 Study of Treatment of Soft Tissue Expansion and Exophthalmos in Inactive Thyroid Eye Disease Patients Using Drops of Prostaglandin Analogues.. NCT02155049. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02155049,2026-09-10,2.0.0
788,v2_frozen_registry_record,The Effect of Subantimicrobial Dose Doxycycline in Mild Thyroid-Associated Ophthalmopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02203682,NA (no DOI),NCT02203682,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02203682; document_id=CTGOV-NCT02203682-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. The Effect of Subantimicrobial Dose Doxycycline in Mild Thyroid-Associated Ophthalmopathy. NCT02203682. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02203682,2026-09-10,2.0.0
789,v2_frozen_registry_record,Combined Radiotherapy and Intravenous Steroids for Early Progressive Thyroid Eye Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02339142,NA (no DOI),NCT02339142,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02339142; document_id=CTGOV-NCT02339142-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Combined Radiotherapy and Intravenous Steroids for Early Progressive Thyroid Eye Disease. NCT02339142. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02339142,2026-09-10,2.0.0
790,v2_frozen_registry_record,Investigation of Novel Biomarkers and Definition of the Role of the Microbiome In Graves' Orbitopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02373995,NA (no DOI),NCT02373995,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02373995; document_id=CTGOV-NCT02373995-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Investigation of Novel Biomarkers and Definition of the Role of the Microbiome In Graves' Orbitopathy. NCT02373995. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02373995,2026-09-10,2.0.0
791,v2_frozen_registry_record,Rituximab (RTX) Therapy in Steroid Resistant Patients or Patients Relapsing After Intravenous Steroids With Active TAO,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02378298,NA (no DOI),NCT02378298,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02378298; document_id=CTGOV-NCT02378298-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Rituximab (RTX) Therapy in Steroid Resistant Patients or Patients Relapsing After Intravenous Steroids With Active TAO. NCT02378298. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02378298,2026-09-10,2.0.0
792,v2_frozen_registry_record,"The DAGMAR Study. D-vitamin And Graves' Disease; Morbidity And Relapse Reduction: A Randomised, Clinical Trial.",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02384668,NA (no DOI),NCT02384668,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02384668; document_id=CTGOV-NCT02384668-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. The DAGMAR Study. D-vitamin And Graves' Disease; Morbidity And Relapse Reduction: A Randomised, Clinical Trial.. NCT02384668. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02384668",2026-09-10,2.0.0
793,v2_frozen_registry_record,"The Effect of a New Antioxidant Combination (ASTED) on Mild Thyroid Eye Disease, a Placebo Controlled Randomized Clinical Trial",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02393183,NA (no DOI),NCT02393183,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02393183; document_id=CTGOV-NCT02393183-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. The Effect of a New Antioxidant Combination (ASTED) on Mild Thyroid Eye Disease, a Placebo Controlled Randomized Clinical Trial. NCT02393183. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02393183",2026-09-10,2.0.0
794,v2_frozen_registry_record,"The Effect of a New Antioxidant Combination (ASTED) on Moderate to Severe Thyroid Eye Disease, a Double Blind Placebo Controlled Randomized Clinical Trial",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02422368,NA (no DOI),NCT02422368,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02422368; document_id=CTGOV-NCT02422368-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. The Effect of a New Antioxidant Combination (ASTED) on Moderate to Severe Thyroid Eye Disease, a Double Blind Placebo Controlled Randomized Clinical Trial. NCT02422368. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02422368",2026-09-10,2.0.0
795,v2_frozen_registry_record,The Effects of Metformin in Patients With Mild Graves' Ophthalmopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02535975,NA (no DOI),NCT02535975,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02535975; document_id=CTGOV-NCT02535975-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. The Effects of Metformin in Patients With Mild Graves' Ophthalmopathy. NCT02535975. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02535975,2026-09-10,2.0.0
796,v2_frozen_registry_record,An Open Label Study to Evaluate the Safety and Efficacy of 12 Week Treatment With CFZ533 in Patients With Graves' Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02713256,NA (no DOI),NCT02713256,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02713256; document_id=CTGOV-NCT02713256-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. An Open Label Study to Evaluate the Safety and Efficacy of 12 Week Treatment With CFZ533 in Patients With Graves' Disease. NCT02713256. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02713256,2026-09-10,2.0.0
797,v2_frozen_registry_record,Randomized Open Clinical Study to Evaluate the Efficacy of Selenium Plus Methimazole for Treatment of Graves' Hyperthyroidism,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02727738,NA (no DOI),NCT02727738,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02727738; document_id=CTGOV-NCT02727738-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Randomized Open Clinical Study to Evaluate the Efficacy of Selenium Plus Methimazole for Treatment of Graves' Hyperthyroidism. NCT02727738. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02727738,2026-09-10,2.0.0
798,v2_frozen_registry_record,An Open Label Trial of Celecoxib in the Treatment of Mild Thyroid Eye Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02845336,NA (no DOI),NCT02845336,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02845336; document_id=CTGOV-NCT02845336-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. An Open Label Trial of Celecoxib in the Treatment of Mild Thyroid Eye Disease. NCT02845336. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02845336,2026-09-10,2.0.0
799,v2_frozen_registry_record,"K1-70 - A Phase I, Single Ascending Intramuscular Dose or Single Ascending Intravenous Dose, Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Study in Subjects With Graves' Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02904330,NA (no DOI),NCT02904330,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02904330; document_id=CTGOV-NCT02904330-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. K1-70 - A Phase I, Single Ascending Intramuscular Dose or Single Ascending Intravenous Dose, Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Study in Subjects With Graves' Disease. NCT02904330. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02904330",2026-09-10,2.0.0
800,v2_frozen_registry_record,"Safety and Proof of Principle Study of ATX-GD-59 in Male and Female Subjects With Graves' Disease Not Currently Treated With Anti-thyroid Therapy: An Open Label Study, With an Upward Titration Over Five Dose Levels Administered by Intradermal Injection",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02973802,NA (no DOI),NCT02973802,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02973802; document_id=CTGOV-NCT02973802-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Safety and Proof of Principle Study of ATX-GD-59 in Male and Female Subjects With Graves' Disease Not Currently Treated With Anti-thyroid Therapy: An Open Label Study, With an Upward Titration Over Five Dose Levels Administered by Intradermal Injection. NCT02973802. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02973802",2026-09-10,2.0.0
801,v2_frozen_registry_record,Effects Of Oral Alfacalcidol On Maturation Of Dendritic Cells In Graves' Disease Patients,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT02993302,NA (no DOI),NCT02993302,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT02993302; document_id=CTGOV-NCT02993302-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Effects Of Oral Alfacalcidol On Maturation Of Dendritic Cells In Graves' Disease Patients. NCT02993302. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT02993302,2026-09-10,2.0.0
802,v2_frozen_registry_record,Prospective Randomized Clinical Trial of Total Thyroidectomy (Tx) Versus Thionamides (Anti-Thyroid Drugs) in Patients With Moderate-to-Severe Graves' Ophthalmopathy - a 1-year Follow-up,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03066076,NA (no DOI),NCT03066076,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03066076; document_id=CTGOV-NCT03066076-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Prospective Randomized Clinical Trial of Total Thyroidectomy (Tx) Versus Thionamides (Anti-Thyroid Drugs) in Patients With Moderate-to-Severe Graves' Ophthalmopathy - a 1-year Follow-up. NCT03066076. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03066076,2026-09-10,2.0.0
803,v2_frozen_registry_record,"A Phase IV, Randomized, Multi-center Clinical Trial to Compare the Efficacy of Orbital Radiotherapy in Association With Intravenous Glucocorticoids vs Intravenous Glucocorticoids Alone for Moderately Severe and Active Graves' Orbitopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03098225,NA (no DOI),NCT03098225,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03098225; document_id=CTGOV-NCT03098225-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase IV, Randomized, Multi-center Clinical Trial to Compare the Efficacy of Orbital Radiotherapy in Association With Intravenous Glucocorticoids vs Intravenous Glucocorticoids Alone for Moderately Severe and Active Graves' Orbitopathy. NCT03098225. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03098225",2026-09-10,2.0.0
804,v2_frozen_registry_record,"Using A Novel Classification System in Intravenous Glucocorticoids Therapy of TAO: A Multi-central, Randomized, Open, Superior Trial",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03107078,NA (no DOI),NCT03107078,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03107078; document_id=CTGOV-NCT03107078-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Using A Novel Classification System in Intravenous Glucocorticoids Therapy of TAO: A Multi-central, Randomized, Open, Superior Trial. NCT03107078. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03107078",2026-09-10,2.0.0
805,v2_frozen_registry_record,"A Phase II, Open-labeled, Ophthalmological External Investigator-blinded, Single-center, Randomized, Superiority, Non Profit, Pilot Clinical Trial to Evaluate the Effects of Atorvastatin on Graves' Orbitopathy (GO) in Hypercholesterolemic Patients With Moderate-to-severe and Active GO Subjected to Intravenous Glucocorticoid Therapy: the STAGO Study",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03110848,NA (no DOI),NCT03110848,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03110848; document_id=CTGOV-NCT03110848-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase II, Open-labeled, Ophthalmological External Investigator-blinded, Single-center, Randomized, Superiority, Non Profit, Pilot Clinical Trial to Evaluate the Effects of Atorvastatin on Graves' Orbitopathy (GO) in Hypercholesterolemic Patients With Moderate-to-severe and Active GO Subjected to Intravenous Glucocorticoid Therapy: the STAGO Study. NCT03110848. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03110848",2026-09-10,2.0.0
806,v2_frozen_registry_record,Treatment of Graves´ophthalmopathy with Simvastatin (GO-S),ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03131726,NA (no DOI),NCT03131726,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03131726; document_id=CTGOV-NCT03131726-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Treatment of Graves´ophthalmopathy with Simvastatin (GO-S). NCT03131726. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03131726,2026-09-10,2.0.0
807,v2_frozen_registry_record,"A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03298867,NA (no DOI),NCT03298867,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03298867; document_id=CTGOV-NCT03298867-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease. NCT03298867. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03298867",2026-09-10,2.0.0
808,v2_frozen_registry_record,"A Multi-center, Open Label, Randomised Parallel- Group Study to Compare the Efficacy of Cholestyramine Plus Standard Treatment Versus Prednisolone Plus Standard Treatment Versus Standard Treatment Alone in Treatment of Overt Hyperthyroidism",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03303053,NA (no DOI),NCT03303053,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03303053; document_id=CTGOV-NCT03303053-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Multi-center, Open Label, Randomised Parallel- Group Study to Compare the Efficacy of Cholestyramine Plus Standard Treatment Versus Prednisolone Plus Standard Treatment Versus Standard Treatment Alone in Treatment of Overt Hyperthyroidism. NCT03303053. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03303053",2026-09-10,2.0.0
809,v2_frozen_registry_record,"Multicenter, Safety and Efficacy, Open-Label Extension Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03461211,NA (no DOI),NCT03461211,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03461211; document_id=CTGOV-NCT03461211-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Multicenter, Safety and Efficacy, Open-Label Extension Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Thyroid Eye Disease. NCT03461211. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03461211",2026-09-10,2.0.0
810,v2_frozen_registry_record,The Role of Bimatoprost in Graves' Periorbitopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03708627,NA (no DOI),NCT03708627,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03708627; document_id=CTGOV-NCT03708627-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. The Role of Bimatoprost in Graves' Periorbitopathy. NCT03708627. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03708627,2026-09-10,2.0.0
811,v2_frozen_registry_record,Oral Supplementation With Selenium in Patients With Mild Thyroid Orbitopathy to Reduce Its,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03891043,NA (no DOI),NCT03891043,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03891043; document_id=CTGOV-NCT03891043-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Oral Supplementation With Selenium in Patients With Mild Thyroid Orbitopathy to Reduce Its. NCT03891043. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03891043,2026-09-10,2.0.0
812,v2_frozen_registry_record,"A Phase 2a, Multicenter, Open-Label Study of RVT-1401 for the Treatment of Patients With Moderate to Severe Active Graves' Ophthalmopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03922321,NA (no DOI),NCT03922321,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03922321; document_id=CTGOV-NCT03922321-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 2a, Multicenter, Open-Label Study of RVT-1401 for the Treatment of Patients With Moderate to Severe Active Graves' Ophthalmopathy. NCT03922321. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03922321",2026-09-10,2.0.0
813,v2_frozen_registry_record,"ASCEND GO-2: A Phase 2b, Multicenter, Randomized, Double-blind, Placebo-controlled Study of RVT-1401 for the Treatment of Patients With Active, Moderate to Severe Graves' Ophthalmopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03938545,NA (no DOI),NCT03938545,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03938545; document_id=CTGOV-NCT03938545-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. ASCEND GO-2: A Phase 2b, Multicenter, Randomized, Double-blind, Placebo-controlled Study of RVT-1401 for the Treatment of Patients With Active, Moderate to Severe Graves' Ophthalmopathy. NCT03938545. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03938545",2026-09-10,2.0.0
814,v2_frozen_registry_record,"A Double-masked, Methylprednisolone-control, Efficacy and Safety Study of 99Tc-MDP for Thyroid Associated Ophthalmopathy.",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT03948191,NA (no DOI),NCT03948191,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT03948191; document_id=CTGOV-NCT03948191-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Double-masked, Methylprednisolone-control, Efficacy and Safety Study of 99Tc-MDP for Thyroid Associated Ophthalmopathy.. NCT03948191. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT03948191",2026-09-10,2.0.0
